Entity,Code,Day,Monthly sea surface temperature anomaly
Northern Hemisphere,,15/12/1998,0.38331
Northern Hemisphere,,15/01/1999,0.3009
Northern Hemisphere,,15/02/1999,0.31012
Northern Hemisphere,,15/03/1999,0.34833
Northern Hemisphere,,15/04/1999,0.32342
Northern Hemisphere,,15/05/1999,0.34049
Northern Hemisphere,,15/06/1999,0.32877
Northern Hemisphere,,15/07/1999,0.32395
Northern Hemisphere,,15/08/1999,0.33699
Northern Hemisphere,,15/09/1999,0.29367
Northern Hemisphere,,15/10/1999,0.29852
Northern Hemisphere,,15/11/1999,0.23756
Northern Hemisphere,,15/12/1999,0.22729
Northern Hemisphere,,15/01/2000,0.22751
Northern Hemisphere,,15/02/2000,0.21062
Northern Hemisphere,,15/03/2000,0.28436
Northern Hemisphere,,15/04/2000,0.30225
Northern Hemisphere,,15/05/2000,0.40784
Northern Hemisphere,,15/06/2000,0.34089
Northern Hemisphere,,15/07/2000,0.3616
Northern Hemisphere,,15/08/2000,0.46276
Northern Hemisphere,,15/09/2000,0.39257
Northern Hemisphere,,15/10/2000,0.332
Northern Hemisphere,,15/11/2000,0.35478
Northern Hemisphere,,15/12/2000,0.26441
Northern Hemisphere,,15/01/2001,0.27952
Northern Hemisphere,,15/02/2001,0.296
Northern Hemisphere,,15/03/2001,0.38556
Northern Hemisphere,,15/04/2001,0.39959
Northern Hemisphere,,15/05/2001,0.40608
Northern Hemisphere,,15/06/2001,0.47614
Northern Hemisphere,,15/07/2001,0.51834
Northern Hemisphere,,15/08/2001,0.5592
Northern Hemisphere,,15/09/2001,0.49983
Northern Hemisphere,,15/10/2001,0.49753
Northern Hemisphere,,15/11/2001,0.42356
Northern Hemisphere,,15/12/2001,0.41887
Northern Hemisphere,,15/01/2002,0.37711
Northern Hemisphere,,15/02/2002,0.39013
Northern Hemisphere,,15/03/2002,0.44216
Northern Hemisphere,,15/04/2002,0.5022
Northern Hemisphere,,15/05/2002,0.49382
Northern Hemisphere,,15/06/2002,0.51991
Northern Hemisphere,,15/07/2002,0.45403
Northern Hemisphere,,15/08/2002,0.44004
Northern Hemisphere,,15/09/2002,0.44528
Northern Hemisphere,,15/10/2002,0.48843
Northern Hemisphere,,15/11/2002,0.45133
Northern Hemisphere,,15/12/2002,0.50589
Northern Hemisphere,,15/01/2003,0.40254
Northern Hemisphere,,15/02/2003,0.37377
Northern Hemisphere,,15/03/2003,0.45422
Northern Hemisphere,,15/04/2003,0.41558
Northern Hemisphere,,15/05/2003,0.49963
Northern Hemisphere,,15/06/2003,0.56317
Northern Hemisphere,,15/07/2003,0.60159
Northern Hemisphere,,15/08/2003,0.70999
Northern Hemisphere,,15/09/2003,0.73244
Northern Hemisphere,,15/10/2003,0.64335
Northern Hemisphere,,15/11/2003,0.56897
Northern Hemisphere,,15/12/2003,0.46407
Northern Hemisphere,,15/01/2004,0.49647
Northern Hemisphere,,15/02/2004,0.44785
Northern Hemisphere,,15/03/2004,0.47709
Northern Hemisphere,,15/04/2004,0.57976
Northern Hemisphere,,15/05/2004,0.4752
Northern Hemisphere,,15/06/2004,0.51412
Northern Hemisphere,,15/07/2004,0.62301
Northern Hemisphere,,15/08/2004,0.65707
Northern Hemisphere,,15/09/2004,0.64371
Northern Hemisphere,,15/10/2004,0.58323
Northern Hemisphere,,15/11/2004,0.57498
Northern Hemisphere,,15/12/2004,0.52326
Northern Hemisphere,,15/01/2005,0.48168
Northern Hemisphere,,15/02/2005,0.44354
Northern Hemisphere,,15/03/2005,0.42945
Northern Hemisphere,,15/04/2005,0.52031
Northern Hemisphere,,15/05/2005,0.59141
Northern Hemisphere,,15/06/2005,0.67447
Northern Hemisphere,,15/07/2005,0.72063
Northern Hemisphere,,15/08/2005,0.73203
Northern Hemisphere,,15/09/2005,0.66723
Northern Hemisphere,,15/10/2005,0.553
Northern Hemisphere,,15/11/2005,0.49949
Northern Hemisphere,,15/12/2005,0.36793
Northern Hemisphere,,15/01/2006,0.34326
Northern Hemisphere,,15/02/2006,0.30922
Northern Hemisphere,,15/03/2006,0.28866
Northern Hemisphere,,15/04/2006,0.41636
Northern Hemisphere,,15/05/2006,0.42159
Northern Hemisphere,,15/06/2006,0.54645
Northern Hemisphere,,15/07/2006,0.60105
Northern Hemisphere,,15/08/2006,0.6899
Northern Hemisphere,,15/09/2006,0.67427
Northern Hemisphere,,15/10/2006,0.67933
Northern Hemisphere,,15/11/2006,0.65585
Northern Hemisphere,,15/12/2006,0.57837
Northern Hemisphere,,15/01/2007,0.54955
Northern Hemisphere,,15/02/2007,0.51608
Northern Hemisphere,,15/03/2007,0.47296
Northern Hemisphere,,15/04/2007,0.43112
Northern Hemisphere,,15/05/2007,0.41943
Northern Hemisphere,,15/06/2007,0.52261
Northern Hemisphere,,15/07/2007,0.52839
Northern Hemisphere,,15/08/2007,0.53688
Northern Hemisphere,,15/09/2007,0.45285
Northern Hemisphere,,15/10/2007,0.42597
Northern Hemisphere,,15/11/2007,0.33682
Northern Hemisphere,,15/12/2007,0.33328
Northern Hemisphere,,15/01/2008,0.30365
Northern Hemisphere,,15/02/2008,0.31104
Northern Hemisphere,,15/03/2008,0.33784
Northern Hemisphere,,15/04/2008,0.36383
Northern Hemisphere,,15/05/2008,0.37726
Northern Hemisphere,,15/06/2008,0.47222
Northern Hemisphere,,15/07/2008,0.57544
Northern Hemisphere,,15/08/2008,0.58976
Northern Hemisphere,,15/09/2008,0.61473
Northern Hemisphere,,15/10/2008,0.51124
Northern Hemisphere,,15/11/2008,0.4007
Northern Hemisphere,,15/12/2008,0.35657
Northern Hemisphere,,15/01/2009,0.34009
Northern Hemisphere,,15/02/2009,0.29368
Northern Hemisphere,,15/03/2009,0.32567
Northern Hemisphere,,15/04/2009,0.35708
Northern Hemisphere,,15/05/2009,0.44148
Northern Hemisphere,,15/06/2009,0.68722
Northern Hemisphere,,15/07/2009,0.76207
Northern Hemisphere,,15/08/2009,0.73855
Northern Hemisphere,,15/09/2009,0.57706
Northern Hemisphere,,15/10/2009,0.6053
Northern Hemisphere,,15/11/2009,0.51636
Northern Hemisphere,,15/12/2009,0.58873
Northern Hemisphere,,15/01/2010,0.55506
Northern Hemisphere,,15/02/2010,0.54743
Northern Hemisphere,,15/03/2010,0.55034
Northern Hemisphere,,15/04/2010,0.61861
Northern Hemisphere,,15/05/2010,0.57178
Northern Hemisphere,,15/06/2010,0.635
Northern Hemisphere,,15/07/2010,0.74448
Northern Hemisphere,,15/08/2010,0.70583
Northern Hemisphere,,15/09/2010,0.58919
Northern Hemisphere,,15/10/2010,0.4619
Northern Hemisphere,,15/11/2010,0.36776
Northern Hemisphere,,15/12/2010,0.3328
Northern Hemisphere,,15/01/2011,0.31366
Northern Hemisphere,,15/02/2011,0.29889
Northern Hemisphere,,15/03/2011,0.28212
Northern Hemisphere,,15/04/2011,0.3482
Northern Hemisphere,,15/05/2011,0.40962
Northern Hemisphere,,15/06/2011,0.50854
Northern Hemisphere,,15/07/2011,0.55858
Northern Hemisphere,,15/08/2011,0.59173
Northern Hemisphere,,15/09/2011,0.50181
Northern Hemisphere,,15/10/2011,0.40326
Northern Hemisphere,,15/11/2011,0.40074
Northern Hemisphere,,15/12/2011,0.3836
Northern Hemisphere,,15/01/2012,0.39365
Northern Hemisphere,,15/02/2012,0.30134
Northern Hemisphere,,15/03/2012,0.3034
Northern Hemisphere,,15/04/2012,0.37314
Northern Hemisphere,,15/05/2012,0.50615
Northern Hemisphere,,15/06/2012,0.56093
Northern Hemisphere,,15/07/2012,0.67081
Northern Hemisphere,,15/08/2012,0.73079
Northern Hemisphere,,15/09/2012,0.70662
Northern Hemisphere,,15/10/2012,0.6179
Northern Hemisphere,,15/11/2012,0.61058
Northern Hemisphere,,15/12/2012,0.541
Northern Hemisphere,,15/01/2013,0.38918
Northern Hemisphere,,15/02/2013,0.42656
Northern Hemisphere,,15/03/2013,0.40006
Northern Hemisphere,,15/04/2013,0.46586
Northern Hemisphere,,15/05/2013,0.53448
Northern Hemisphere,,15/06/2013,0.553
Northern Hemisphere,,15/07/2013,0.73582
Northern Hemisphere,,15/08/2013,0.72556
Northern Hemisphere,,15/09/2013,0.70537
Northern Hemisphere,,15/10/2013,0.6192
Northern Hemisphere,,15/11/2013,0.60543
Northern Hemisphere,,15/12/2013,0.49768
Northern Hemisphere,,15/01/2014,0.45467
Northern Hemisphere,,15/02/2014,0.45456
Northern Hemisphere,,15/03/2014,0.45218
Northern Hemisphere,,15/04/2014,0.56319
Northern Hemisphere,,15/05/2014,0.6737
Northern Hemisphere,,15/06/2014,0.84201
Northern Hemisphere,,15/07/2014,0.91332
Northern Hemisphere,,15/08/2014,1.0129
Northern Hemisphere,,15/09/2014,0.9764
Northern Hemisphere,,15/10/2014,0.83165
Northern Hemisphere,,15/11/2014,0.71131
Northern Hemisphere,,15/12/2014,0.66788
Northern Hemisphere,,15/01/2015,0.60584
Northern Hemisphere,,15/02/2015,0.61586
Northern Hemisphere,,15/03/2015,0.57756
Northern Hemisphere,,15/04/2015,0.74249
Northern Hemisphere,,15/05/2015,0.82108
Northern Hemisphere,,15/06/2015,0.88342
Northern Hemisphere,,15/07/2015,0.91925
Northern Hemisphere,,15/08/2015,1.04837
Northern Hemisphere,,15/09/2015,1.07844
Northern Hemisphere,,15/10/2015,1.03013
Northern Hemisphere,,15/11/2015,0.99455
Northern Hemisphere,,15/12/2015,1.01525
Northern Hemisphere,,15/01/2016,0.91517
Northern Hemisphere,,15/02/2016,0.77008
Northern Hemisphere,,15/03/2016,0.76721
Northern Hemisphere,,15/04/2016,0.78372
Northern Hemisphere,,15/05/2016,0.8796
Northern Hemisphere,,15/06/2016,0.939
Northern Hemisphere,,15/07/2016,1.012
Northern Hemisphere,,15/08/2016,1.01236
Northern Hemisphere,,15/09/2016,0.93284
Northern Hemisphere,,15/10/2016,0.88841
Northern Hemisphere,,15/11/2016,0.703
Northern Hemisphere,,15/12/2016,0.66869
Northern Hemisphere,,15/01/2017,0.69523
Northern Hemisphere,,15/02/2017,0.63287
Northern Hemisphere,,15/03/2017,0.62341
Northern Hemisphere,,15/04/2017,0.79434
Northern Hemisphere,,15/05/2017,0.76074
Northern Hemisphere,,15/06/2017,0.8485
Northern Hemisphere,,15/07/2017,0.97578
Northern Hemisphere,,15/08/2017,0.9951
Northern Hemisphere,,15/09/2017,0.83855
Northern Hemisphere,,15/10/2017,0.84018
Northern Hemisphere,,15/11/2017,0.76976
Northern Hemisphere,,15/12/2017,0.60561
Northern Hemisphere,,15/01/2018,0.57542
Northern Hemisphere,,15/02/2018,0.59972
Northern Hemisphere,,15/03/2018,0.64371
Northern Hemisphere,,15/04/2018,0.68361
Northern Hemisphere,,15/05/2018,0.75308
Northern Hemisphere,,15/06/2018,0.76781
Northern Hemisphere,,15/07/2018,0.71888
Northern Hemisphere,,15/08/2018,0.80878
Northern Hemisphere,,15/09/2018,0.87637
Northern Hemisphere,,15/10/2018,0.84644
Northern Hemisphere,,15/11/2018,0.82954
Northern Hemisphere,,15/12/2018,0.76292
Northern Hemisphere,,15/01/2019,0.67095
Northern Hemisphere,,15/02/2019,0.65824
Northern Hemisphere,,15/03/2019,0.66982
Northern Hemisphere,,15/04/2019,0.70588
Northern Hemisphere,,15/05/2019,0.73649
Northern Hemisphere,,15/06/2019,0.91721
Northern Hemisphere,,15/07/2019,1.07817
Northern Hemisphere,,15/08/2019,1.13213
Northern Hemisphere,,15/09/2019,1.06293
Northern Hemisphere,,15/10/2019,0.98489
Northern Hemisphere,,15/11/2019,0.89017
Northern Hemisphere,,15/12/2019,0.78232
Northern Hemisphere,,15/01/2020,0.84395
Northern Hemisphere,,15/02/2020,0.82473
Northern Hemisphere,,15/03/2020,0.82214
Northern Hemisphere,,15/04/2020,0.92216
Northern Hemisphere,,15/05/2020,0.89907
Northern Hemisphere,,15/06/2020,0.97078
Northern Hemisphere,,15/07/2020,1.12168
Northern Hemisphere,,15/08/2020,1.16642
Northern Hemisphere,,15/09/2020,1.03922
Northern Hemisphere,,15/10/2020,0.9385
Northern Hemisphere,,15/11/2020,0.83623
Northern Hemisphere,,15/12/2020,0.7756
Northern Hemisphere,,15/01/2021,0.61189
Northern Hemisphere,,15/02/2021,0.5673
Northern Hemisphere,,15/03/2021,0.63091
Northern Hemisphere,,15/04/2021,0.71857
Northern Hemisphere,,15/05/2021,0.78606
Northern Hemisphere,,15/06/2021,0.81567
Northern Hemisphere,,15/07/2021,0.91959
Northern Hemisphere,,15/08/2021,0.92573
Northern Hemisphere,,15/09/2021,1.00505
Northern Hemisphere,,15/10/2021,0.90125
Northern Hemisphere,,15/11/2021,0.81936
Northern Hemisphere,,15/12/2021,0.72031
Northern Hemisphere,,15/01/2022,0.71231
Northern Hemisphere,,15/02/2022,0.62713
Northern Hemisphere,,15/03/2022,0.64612
Northern Hemisphere,,15/04/2022,0.68839
Northern Hemisphere,,15/05/2022,0.77903
Northern Hemisphere,,15/06/2022,0.90154
Northern Hemisphere,,15/07/2022,0.94229
Northern Hemisphere,,15/08/2022,1.0368
Northern Hemisphere,,15/09/2022,1.00027
Northern Hemisphere,,15/10/2022,0.88008
Northern Hemisphere,,15/11/2022,0.81916
Northern Hemisphere,,15/12/2022,0.83733
Northern Hemisphere,,15/01/2023,0.73743
Northern Hemisphere,,15/02/2023,0.69422
Northern Hemisphere,,15/03/2023,0.76056
Northern Hemisphere,,15/04/2023,0.88743
Northern Hemisphere,,15/05/2023,0.93057
Northern Hemisphere,,15/06/2023,1.08297
Northern Hemisphere,,15/07/2023,1.29794
Northern Hemisphere,,15/08/2023,1.36467
Northern Hemisphere,,15/09/2023,1.40909
Northern Hemisphere,,15/10/2023,1.2843
Northern Hemisphere,,15/11/2023,1.24261
Northern Hemisphere,,15/12/2023,1.12953
Northern Hemisphere,,15/01/2024,1.12305
Northern Hemisphere,,15/02/2024,1.06263
Northern Hemisphere,,15/03/2024,1.01285
Northern Hemisphere,,15/04/2024,1.0626
Southern Hemisphere,,1850-01-15,-0.52292
Southern Hemisphere,,1850-02-15,-0.53527
Southern Hemisphere,,1850-03-15,-0.68956
Southern Hemisphere,,1850-04-15,-0.50258
Southern Hemisphere,,1850-05-15,-0.2106
Southern Hemisphere,,1850-06-15,-0.49124
Southern Hemisphere,,1850-07-15,-0.18507
Southern Hemisphere,,1850-08-15,-0.37418
Southern Hemisphere,,1850-09-15,-0.41172
Southern Hemisphere,,1850-10-15,-0.3552
Southern Hemisphere,,1850-11-15,-0.09671
Southern Hemisphere,,1850-12-15,-0.24281
Southern Hemisphere,,1851-01-15,-0.35725
Southern Hemisphere,,1851-02-15,-0.22698
Southern Hemisphere,,1851-03-15,-0.26563
Southern Hemisphere,,1851-04-15,-0.52447
Southern Hemisphere,,1851-05-15,-0.35527
Southern Hemisphere,,1851-06-15,-0.41058
Southern Hemisphere,,1851-07-15,-0.15416
Southern Hemisphere,,1851-08-15,-0.22086
Southern Hemisphere,,1851-09-15,-0.26738
Southern Hemisphere,,1851-10-15,-0.26681
Southern Hemisphere,,1851-11-15,-0.10104
Southern Hemisphere,,1851-12-15,-0.14855
Southern Hemisphere,,1852-01-15,-0.67896
Southern Hemisphere,,1852-02-15,-0.583
Southern Hemisphere,,1852-03-15,-0.54628
Southern Hemisphere,,1852-04-15,-0.55423
Southern Hemisphere,,1852-05-15,-0.27003
Southern Hemisphere,,1852-06-15,-0.26926
Southern Hemisphere,,1852-07-15,0.24622
Southern Hemisphere,,1852-08-15,-0.45674
Southern Hemisphere,,1852-09-15,-0.19781
Southern Hemisphere,,1852-10-15,-0.33475
Southern Hemisphere,,1852-11-15,-0.1748
Southern Hemisphere,,1852-12-15,-0.08384
Southern Hemisphere,,1853-01-15,-0.48381
Southern Hemisphere,,1853-02-15,-0.56343
Southern Hemisphere,,1853-03-15,-0.1716
Southern Hemisphere,,1853-04-15,-0.33387
Southern Hemisphere,,1853-05-15,-0.41767
Southern Hemisphere,,1853-06-15,-0.32447
Southern Hemisphere,,1853-07-15,-0.1573
Southern Hemisphere,,1853-08-15,-0.17185
Southern Hemisphere,,1853-09-15,-0.39402
Southern Hemisphere,,1853-10-15,-0.46832
Southern Hemisphere,,1853-11-15,-0.18484
Southern Hemisphere,,1853-12-15,-0.46882
Southern Hemisphere,,1854-01-15,-0.35742
Southern Hemisphere,,1854-02-15,-0.34393
Southern Hemisphere,,1854-03-15,-0.45471
Southern Hemisphere,,1854-04-15,-0.51711
Southern Hemisphere,,1854-05-15,-0.48388
Southern Hemisphere,,1854-06-15,-0.2366
Southern Hemisphere,,1854-07-15,-0.50085
Southern Hemisphere,,1854-08-15,-0.4906
Southern Hemisphere,,1854-09-15,-0.21258
Southern Hemisphere,,1854-10-15,-0.35849
Southern Hemisphere,,1854-11-15,-0.44881
Southern Hemisphere,,1854-12-15,-0.66275
Southern Hemisphere,,1855-01-15,-0.34806
Southern Hemisphere,,1855-02-15,-0.26243
Southern Hemisphere,,1855-03-15,-0.42176
Southern Hemisphere,,1855-04-15,-0.50653
Southern Hemisphere,,1855-05-15,-0.53824
Southern Hemisphere,,1855-06-15,-0.53235
Southern Hemisphere,,1855-07-15,-0.46035
Southern Hemisphere,,1855-08-15,-0.22754
Southern Hemisphere,,1855-09-15,-0.31052
Southern Hemisphere,,1855-10-15,-0.42491
Southern Hemisphere,,1855-11-15,-0.35238
Southern Hemisphere,,1855-12-15,-0.22911
Southern Hemisphere,,1856-01-15,-0.11759
Southern Hemisphere,,1856-02-15,-0.28115
Southern Hemisphere,,1856-03-15,-0.23646
Southern Hemisphere,,1856-04-15,-0.51736
Southern Hemisphere,,1856-05-15,-0.24333
Southern Hemisphere,,1856-06-15,-0.39162
Southern Hemisphere,,1856-07-15,-0.2679
Southern Hemisphere,,1856-08-15,-0.20009
Southern Hemisphere,,1856-09-15,-0.38807
Southern Hemisphere,,1856-10-15,-0.50564
Southern Hemisphere,,1856-11-15,-0.33359
Southern Hemisphere,,1856-12-15,-0.48714
Southern Hemisphere,,1857-01-15,-0.3011
Southern Hemisphere,,1857-02-15,-0.50432
Southern Hemisphere,,1857-03-15,-0.70335
Southern Hemisphere,,1857-04-15,-0.54935
Southern Hemisphere,,1857-05-15,-0.5147
Southern Hemisphere,,1857-06-15,-0.52496
Southern Hemisphere,,1857-07-15,-0.659
Southern Hemisphere,,1857-08-15,-0.50398
Southern Hemisphere,,1857-09-15,-0.49134
Southern Hemisphere,,1857-10-15,-0.44561
Southern Hemisphere,,1857-11-15,-0.57609
Southern Hemisphere,,1857-12-15,-0.45487
Southern Hemisphere,,1858-01-15,-0.58456
Southern Hemisphere,,1858-02-15,-0.47632
Southern Hemisphere,,1858-03-15,-0.44293
Southern Hemisphere,,1858-04-15,-0.74657
Southern Hemisphere,,1858-05-15,-0.72817
Southern Hemisphere,,1858-06-15,-0.56206
Southern Hemisphere,,1858-07-15,-0.22225
Southern Hemisphere,,1858-08-15,-0.05469
Southern Hemisphere,,1858-09-15,-0.18767
Southern Hemisphere,,1858-10-15,-0.39833
Southern Hemisphere,,1858-11-15,-0.29462
Southern Hemisphere,,1858-12-15,-0.57798
Southern Hemisphere,,1859-01-15,-0.3916
Southern Hemisphere,,1859-02-15,-0.34361
Southern Hemisphere,,1859-03-15,-0.5234
Southern Hemisphere,,1859-04-15,-0.21122
Southern Hemisphere,,1859-05-15,-0.22404
Southern Hemisphere,,1859-06-15,-0.32157
Southern Hemisphere,,1859-07-15,-0.43107
Southern Hemisphere,,1859-08-15,-0.31815
Southern Hemisphere,,1859-09-15,-0.50956
Southern Hemisphere,,1859-10-15,-0.33917
Southern Hemisphere,,1859-11-15,-0.24764
Southern Hemisphere,,1859-12-15,0.0463
Southern Hemisphere,,1860-01-15,-0.04382
Southern Hemisphere,,1860-02-15,-0.20689
Southern Hemisphere,,1860-03-15,-0.25806
Southern Hemisphere,,1860-04-15,-0.29958
Southern Hemisphere,,1860-05-15,-0.30872
Southern Hemisphere,,1860-06-15,-0.25573
Southern Hemisphere,,1860-07-15,-0.30364
Southern Hemisphere,,1860-08-15,-0.21695
Southern Hemisphere,,1860-09-15,-0.13396
Southern Hemisphere,,1860-10-15,-0.46493
Southern Hemisphere,,1860-11-15,-0.40035
Southern Hemisphere,,1860-12-15,-0.38803
Southern Hemisphere,,1861-01-15,-0.29702
Southern Hemisphere,,1861-02-15,-0.40474
Southern Hemisphere,,1861-03-15,-0.6717
Southern Hemisphere,,1861-04-15,-0.33759
Southern Hemisphere,,1861-05-15,-0.7783
Southern Hemisphere,,1861-06-15,-0.42045
Southern Hemisphere,,1861-07-15,-0.70263
Southern Hemisphere,,1861-08-15,-0.28726
Southern Hemisphere,,1861-09-15,-0.31082
Southern Hemisphere,,1861-10-15,-0.46821
Southern Hemisphere,,1861-11-15,-0.43614
Southern Hemisphere,,1861-12-15,-0.37758
Southern Hemisphere,,1862-01-15,-0.48155
Southern Hemisphere,,1862-02-15,-0.49861
Southern Hemisphere,,1862-03-15,-0.24226
Southern Hemisphere,,1862-04-15,-0.09592
Southern Hemisphere,,1862-05-15,-0.07996
Southern Hemisphere,,1862-06-15,-0.32169
Southern Hemisphere,,1862-07-15,-0.30792
Southern Hemisphere,,1862-08-15,-0.63756
Southern Hemisphere,,1862-09-15,-0.5485
Southern Hemisphere,,1862-10-15,-0.27183
Southern Hemisphere,,1862-11-15,-0.32046
Southern Hemisphere,,1862-12-15,-0.4106
Southern Hemisphere,,1863-01-15,-0.44204
Southern Hemisphere,,1863-02-15,-0.20923
Southern Hemisphere,,1863-03-15,-0.2934
Southern Hemisphere,,1863-04-15,-0.28359
Southern Hemisphere,,1863-05-15,-0.53185
Southern Hemisphere,,1863-06-15,-0.47218
Southern Hemisphere,,1863-07-15,-0.27346
Southern Hemisphere,,1863-08-15,-0.32492
Southern Hemisphere,,1863-09-15,-0.46591
Southern Hemisphere,,1863-10-15,-0.23303
Southern Hemisphere,,1863-11-15,-0.27194
Southern Hemisphere,,1863-12-15,-0.34445
Southern Hemisphere,,1864-01-15,-0.65718
Southern Hemisphere,,1864-02-15,-0.45422
Southern Hemisphere,,1864-03-15,-0.43596
Southern Hemisphere,,1864-04-15,-0.533
Southern Hemisphere,,1864-05-15,-0.31813
Southern Hemisphere,,1864-06-15,-0.49385
Southern Hemisphere,,1864-07-15,-0.39214
Southern Hemisphere,,1864-08-15,-0.64729
Southern Hemisphere,,1864-09-15,-0.49019
Southern Hemisphere,,1864-10-15,-0.43771
Southern Hemisphere,,1864-11-15,-0.12446
Southern Hemisphere,,1864-12-15,-0.17451
Southern Hemisphere,,1865-01-15,-0.2135
Southern Hemisphere,,1865-02-15,-0.24625
Southern Hemisphere,,1865-03-15,-0.15792
Southern Hemisphere,,1865-04-15,-0.03294
Southern Hemisphere,,1865-05-15,-0.40219
Southern Hemisphere,,1865-06-15,-0.43022
Southern Hemisphere,,1865-07-15,-0.24592
Southern Hemisphere,,1865-08-15,-0.14729
Southern Hemisphere,,1865-09-15,-0.42717
Southern Hemisphere,,1865-10-15,-0.32945
Southern Hemisphere,,1865-11-15,-0.39366
Southern Hemisphere,,1865-12-15,-0.27979
Southern Hemisphere,,1866-01-15,-0.14655
Southern Hemisphere,,1866-02-15,-0.20496
Southern Hemisphere,,1866-03-15,-0.50928
Southern Hemisphere,,1866-04-15,-0.24027
Southern Hemisphere,,1866-05-15,-0.3326
Southern Hemisphere,,1866-06-15,-0.22394
Southern Hemisphere,,1866-07-15,-0.06287
Southern Hemisphere,,1866-08-15,-0.3314
Southern Hemisphere,,1866-09-15,-0.37813
Southern Hemisphere,,1866-10-15,-0.11527
Southern Hemisphere,,1866-11-15,-0.18833
Southern Hemisphere,,1866-12-15,-0.42854
Southern Hemisphere,,1867-01-15,-0.27617
Southern Hemisphere,,1867-02-15,-0.39658
Southern Hemisphere,,1867-03-15,-0.2458
Southern Hemisphere,,1867-04-15,-0.10011
Southern Hemisphere,,1867-05-15,-0.3099
Southern Hemisphere,,1867-06-15,-0.36088
Southern Hemisphere,,1867-07-15,-0.28986
Southern Hemisphere,,1867-08-15,-0.37905
Southern Hemisphere,,1867-09-15,-0.08946
Southern Hemisphere,,1867-10-15,-0.12268
Southern Hemisphere,,1867-11-15,-0.31971
Southern Hemisphere,,1867-12-15,-0.46284
