"Price" "Bedrooms" "PublicRooms" "Rooms" "Bathrooms" "FloorArea" "EPC" "Tax" "DayAdded" "DateAdded" "Latitude" "Longitude" "UniCommuteTime" "HouseType" "Furnished"
615 1 0 1 1 NA "A" "B" 0 "2024-06-06" 57.29392 -2.21537 201.2482 "Flat" "Fully furnished"
864 2 1 3 1 84 "C" "B" 0 "2024-07-03" 56.9916 -1.91999 256.2486 "Detached" "Part furnished"
383 1 1 2 1 54 "E" "B" 0 "2024-07-30" 57.18479 -2.25444 133.0901 "Flat" "Fully furnished"
673 1 1 2 1 30 "C" "B" 0 "2024-06-14" 57.07631 -1.59353 394.0795 "Flat" "Fully furnished"
804 2 1 3 3 NA "D" "B" 0 "2024-06-26" 57.05736 -1.99157 166.2027 "Flat" "Fully furnished"
1466 3 1 4 1 NA "C" "E" 0 "2024-07-17" 57.1137 -2.64431 414.3469 "Detached" "Fully furnished"
445 1 1 2 1 NA "D" "D" 0 "2024-07-08" 57.22644 -1.93625 166.4051 "Flat" "Fully furnished"
683 2 1 3 1 54 "F" "D" 0 "2024-10-03" 57.25888 -2.21204 148.2096 "Flat" "Fully furnished"
1519 7 1 8 1 NA "C" "E" 0 "2024-07-09" 57.23732 -1.70453 307.5317 "Semi-Detached" "Unfurnished"
617 1 1 2 1 53 "C" "B" 0 "2024-06-11" 57.27253 -2.13332 167.1645 "Flat" "Unfurnished"
1136 5 1 6 1 166 "D" "E" 0 "2024-08-29" 57.35228 -2.27923 305.4354 "Detached" "Unfurnished"
1823 5 2 7 2 175 "D" "F" 0 "2024-09-14" 57.39388 -2.24527 325.5216 "Semi-Detached" "Fully furnished"
696 1 2 3 4 51 "D" "D" 0 "2024-06-21" 57.30481 -2.14084 207.6464 "Detached" "Fully furnished"
528 1 0 1 1 42 "D" "B" 0 "2024-06-29" 57.24331 -2.34119 242.1528 "Terraced" "Fully furnished"
763 2 1 3 1 49 "D" "C" 0 "2024-07-29" 57.16691 -2.34547 185.7345 "Flat" "Fully furnished"
1256 4 1 5 1 109 "D" "F" 0 "2024-07-25" 56.96526 -2.00123 253.4732 "Flat" "Fully furnished"
963 1 1 2 1 94 "B" "D" 0 "2024-09-23" 57.23609 -2.32203 193.0865 "Semi-Detached" "Part furnished"
824 2 1 3 1 35 "D" "A" 0 "2024-07-23" 57.12728 -2.2912 133.1049 "Flat" "Unfurnished"
966 1 2 3 1 58 "C" "D" 0 "2024-06-30" 57.03723 -2.25057 174.6865 "Flat" "Fully furnished"
842 3 1 4 1 NA "E" "B" 0 "2024-06-07" 56.93844 -2.10843 271.2565 "Detached" "Fully furnished"
902 2 1 3 1 NA "D" "C" 0 "2024-08-08" 57.20103 -2.27547 160.3961 "Flat" "Fully furnished"
754 1 1 2 1 NA "C" "B" 0 "2024-09-02" 57.19038 -2.33809 180.1989 "Flat" "Fully furnished"
863 2 1 3 1 NA "D" "B" 0 "2024-09-29" 56.99307 -2.66857 460.968 "Flat" "Fully furnished"
1240 3 2 5 1 67 "D" "F" 0 "2024-09-17" 57.2292 -2.38802 233.314 "Flat" "Fully furnished"
1038 3 1 4 2 108 "D" "D" 0 "2024-10-04" 56.99406 -2.00797 206.0686 "Terraced" "Fully furnished"
804 1 2 3 2 73 NA "E" 0 "2024-08-15" 56.97606 -2.10414 247.8818 "Detached" "Fully furnished"
682 2 1 3 1 61 "C" "D" 0 "2024-09-03" 57.10021 -1.85053 198.436 "Detached" "Fully furnished"
902 2 1 3 1 104 "D" "E" 0 "2024-09-17" 57.23045 -2.3214 201.6317 "Detached" "Unfurnished"
1016 3 1 4 2 99 "B" "B" 0 "2024-08-22" 57.20151 -2.37796 231.4182 "Flat" "Part furnished"
1451 4 1 5 1 107 "C" "F" 0 "2024-08-06" 56.96827 -2.12472 249.1815 "Flat" "Fully furnished"
2618 8 1 9 1 NA "B" "G" 0 "2024-07-16" 56.94826 -1.29456 657.8151 "Detached" "Unfurnished"
1010 2 2 4 2 79 "C" "C" 0 "2024-08-09" 57.01351 -2.24625 209.5014 "Flat" "Unfurnished"
357 1 1 2 1 NA "D" "B" 0 "2024-08-29" 57.24849 -2.23287 152.1593 "Detached" "Fully furnished"
528 3 1 4 2 100 "C" "D" 0 "2024-07-24" 57.14602 -2.4464 252.9273 "Semi-Detached" "Unfurnished"
1123 4 1 5 1 111 "A" "C" 0 "2024-09-08" 57.04963 -1.66874 332.6052 "Semi-Detached" "Unfurnished"
986 3 1 4 1 76 "E" "C" 0 "2024-07-28" 56.96095 -1.57597 454.9284 "Flat" "Fully furnished"
1099 4 1 5 1 172 "C" "E" 0 "2024-07-24" 56.99944 -1.73627 338.4864 "Detached" "Fully furnished"
694 1 1 2 1 NA "D" "C" 0 "2024-08-12" 57.25708 -2.01502 142.0056 "Flat" "Unfurnished"
540 1 0 1 1 63 "C" NA 0 "2024-07-12" 57.16781 -1.89603 167.2725 "Flat" "Part furnished"
734 3 1 4 1 NA "C" "D" 0 "2024-09-28" 57.26539 -2.14163 150.9764 "Flat" "Fully furnished"
586 1 1 2 2 70 "D" "C" 0 "2024-06-27" 57.08082 -1.95939 153.3068 "Flat" "Unfurnished"
1706 6 1 7 1 198 "E" "G" 0 "2024-09-06" 57.03845 -2.50064 332.4083 "Semi-Detached" "Fully furnished"
989 2 1 3 1 NA "D" "E" 0 "2024-08-23" 57.01621 -2.23067 199.8559 "Semi-Detached" "Fully furnished"
1125 2 2 4 3 90 "B" "C" 0 "2024-09-04" 57.19362 -1.84295 194.5005 "Detached" "Unfurnished"
585 2 1 3 1 46 "D" "B" 0 "2024-06-24" 56.98791 -2.26176 250.4777 "Terraced" "Unfurnished"
475 1 1 2 1 35 "D" "B" 0 "2024-08-02" 57.23356 -2.05846 113.3022 "Flat" "Unfurnished"
1177 2 1 3 1 89 "B" "E" 0 "2024-08-18" 57.02544 -1.875 231.7177 "Flat" "Fully furnished"
1064 3 1 4 1 92 "C" "E" 0 "2024-07-11" 57.18962 -1.83401 220.5941 "Flat" "Fully furnished"
790 2 1 3 2 72 "C" "C" 0 "2024-07-31" 57.4049 -2.24178 352.0128 "Terraced" "Fully furnished"
300 1 1 2 1 NA "E" "B" 0 "2024-07-26" 57.04007 -2.08351 143.9933 "Flat" "Fully furnished"
582 1 1 2 1 70 "C" "C" 0 "2024-06-11" 57.2647 -2.05026 155.6581 "Flat" "Fully furnished"
884 2 1 3 1 54 "E" "C" 0 "2024-06-19" 56.78636 -2.14562 500.3223 "Flat" "Fully furnished"
1093 2 1 3 1 90 "D" "E" 0 "2024-07-29" 57.20002 -1.8212 224.6668 "Flat" "Fully furnished"
926 2 2 4 1 NA "A" "D" 0 "2024-09-28" 57.09589 -2.41094 240.8966 "Detached" "Part furnished"
749 1 1 2 1 NA "B" "D" 0 "2024-07-18" 57.04139 -1.9445 180.7905 "Flat" "Fully furnished"
702 2 1 3 1 43 "C" "C" 0 "2024-09-10" 57.23123 -2.2284 135.9617 "Detached" "Fully furnished"
557 1 2 3 1 82 "C" "C" 0 "2024-09-05" 56.96659 -1.9009 284.0343 "Terraced" "Fully furnished"
1425 3 1 4 2 114 "B" "E" 0 "2024-06-20" 57.02972 -2.40288 260.0871 "Detached" "Fully furnished"
1240 2 1 3 2 144 "D" "F" 0 "2024-08-16" 56.85728 -2.20196 397.7084 "Detached" "Fully furnished"
1231 4 1 5 4 NA "E" "E" 0 "2024-06-24" 56.96547 -2.25583 277.7902 "Semi-Detached" "Fully furnished"
853 4 1 5 1 71 "C" "D" 0 "2024-07-01" 57.17466 -1.69468 291.2301 "Detached" "Fully furnished"
777 2 2 4 1 60 "D" "D" 0 "2024-09-10" 57.28009 -2.10159 173.0871 "Flat" "Fully furnished"
966 3 1 4 1 74 "B" "C" 0 "2024-08-16" 57.0409 -1.93077 185.2745 "Semi-Detached" "Unfurnished"
892 3 2 5 2 NA "D" "E" 0 "2024-08-06" 57.18399 -2.38608 229.8505 "Flat" "Unfurnished"
1446 3 1 4 1 101 "B" "E" 0 "2024-09-13" 56.93678 -2.21974 309.0437 "Detached" "Fully furnished"
726 3 1 4 1 NA "C" "D" 0 "2024-06-06" 57.03527 -2.3087 200.8814 "Detached" "Part furnished"
718 2 1 3 1 NA "D" "B" 0 "2024-07-20" 56.97518 -2.04623 218.0709 "Flat" "Unfurnished"
665 2 1 3 1 NA "D" "A" 0 "2024-06-19" 57.23838 -2.34785 224.3889 "Flat" "Part furnished"
858 1 0 1 1 33 "D" "E" 0 "2024-09-08" 57.0837 -1.8597 208.0081 "Flat" "Fully furnished"
1439 3 1 4 1 145 "B" "F" 0 "2024-09-22" 57.18425 -2.50286 299.2211 "Detached" "Fully furnished"
413 1 1 2 1 68 "C" "D" 0 "2024-07-17" 57.13556 -2.31359 168.0688 "Flat" "Unfurnished"
737 2 1 3 2 59 "D" "E" 0 "2024-06-13" 56.97096 -2.05813 234.7006 "Flat" "Unfurnished"
1090 5 1 6 1 NA "D" "D" 0 "2024-06-07" 57.24013 -2.37061 233.5693 "Detached" "Unfurnished"
553 2 1 3 1 NA "C" "C" 0 "2024-07-03" 57.14007 -2.27254 133.815 "Flat" "Unfurnished"
1346 4 1 5 2 88 "C" "D" 0 "2024-07-08" 57.31912 -1.67913 399.0421 "Flat" "Part furnished"
407 1 1 2 1 40 "D" "A" 0 "2024-08-14" 57.06362 -2.21124 138.6289 "Flat" "Part furnished"
789 3 1 4 2 94 "D" "B" 0 "2024-06-12" 57.31035 -1.99198 216.1326 "Detached" "Fully furnished"
1416 5 1 6 1 162 "E" "E" 0 "2024-09-10" 57.3852 -2.35471 363.7853 "Detached" "Part furnished"
300 1 1 2 1 33 "E" "B" 0 "2024-09-18" 57.01151 -2.02031 177.1792 "Flat" "Unfurnished"
634 1 1 2 1 40 "F" "A" 0 "2024-09-17" 57.27433 -1.91747 203.9055 "Flat" "Fully furnished"
1222 3 1 4 1 111 "B" "C" 0 "2024-06-16" 57.21365 -2.39336 221.0651 "Detached" "Fully furnished"
452 1 1 2 1 62 "D" "A" 0 "2024-07-22" 57.14166 -1.84399 193.7048 "Flat" "Unfurnished"
698 4 1 5 2 NA "C" "D" 0 "2024-09-02" 56.95961 -2.35943 314.876 "Detached" "Part furnished"
501 3 1 4 2 90 "D" "C" 0 "2024-07-28" 57.15803 -1.80596 221.0234 "Terraced" "Unfurnished"
667 2 1 3 2 63 "D" "C" 0 "2024-08-21" 57.28575 -1.77807 315.3688 "Semi-Detached" "Unfurnished"
875 3 1 4 1 77 "D" "A" 0 "2024-09-10" 56.9433 -2.04874 290.0662 "Detached" "Unfurnished"
309 1 1 2 1 42 "E" "A" 0 "2024-09-12" 57.23457 -2.23 151.6359 "Flat" "Fully furnished"
919 1 0 1 1 50 NA "D" 0 "2024-08-04" 56.9991 -2.17181 251.9136 "Detached" "Fully furnished"
1718 5 1 6 3 133 "D" "G" 0 "2024-07-18" 57.09395 -2.42129 235.1074 "Detached" "Unfurnished"
1185 4 1 5 2 NA "D" "B" 0 "2024-08-01" 57.21061 -2.48033 291.2838 "Flat" "Fully furnished"
1003 1 1 2 1 67 "C" "F" 0 "2024-09-24" 57.13526 -1.89618 166.3634 "Semi-Detached" "Fully furnished"
1138 2 1 3 1 83 "D" "D" 0 "2024-06-18" 57.3078 -1.94982 234.0555 "Flat" "Fully furnished"
470 1 1 2 1 68 "E" "D" 0 "2024-09-04" 57.25029 -2.54311 368.2274 "Detached" "Part furnished"
1483 5 1 6 2 NA "C" "E" 0 "2024-07-25" 57.20871 -2.38027 214.354 "Detached" "Part furnished"
1619 4 1 5 1 149 "D" "F" 0 "2024-08-19" 57.31045 -1.87096 261.4667 "Detached" "Unfurnished"
691 2 1 3 1 NA "D" "C" 0 "2024-08-17" 57.2197 -2.35927 189.237 "Detached" "Part furnished"
625 1 1 2 1 61 "D" "C" 0 "2024-06-29" 57.29441 -2.04795 199.7487 "Detached" "Fully furnished"
696 3 1 4 2 NA "C" "D" 0 "2024-09-30" 57.47544 -2.17214 427.0616 "Flat" "Unfurnished"
544 2 1 3 1 61 "D" "B" 0 "2024-09-01" 57.02195 -2.12263 171.9872 "Flat" "Unfurnished"
863 1 1 2 2 34 "C" "B" 0 "2024-09-14" 57.15755 -1.91805 128.8401 "Terraced" "Fully furnished"
497 1 0 1 1 30 "C" "B" 0 "2024-07-08" 57.24201 -2.14297 125.1349 "Flat" "Unfurnished"
305 1 2 3 1 NA "E" "B" 0 "2024-07-08" 57.25944 -2.14929 130.1481 "Flat" "Unfurnished"
661 1 0 1 1 42 "C" "C" 0 "2024-06-13" 57.02659 -2.13491 174.2834 "Flat" "Part furnished"
1036 4 1 5 1 128 "D" "E" 0 "2024-06-25" 57.29948 -2.29569 223.6873 "Detached" "Part furnished"
947 3 1 4 1 110 "C" "C" 0 "2024-06-15" 57.25738 -1.8547 233.1781 "Flat" "Unfurnished"
698 2 2 4 1 73 "D" "C" 0 "2024-06-23" 57.17908 -1.76357 244.5324 "Detached" "Unfurnished"
1122 2 1 3 2 95 "B" "E" 0 "2024-06-19" 57.13729 -1.72555 276.3109 "Detached" "Fully furnished"
817 2 1 3 1 80 "B" "C" 0 "2024-07-23" 57.30822 -1.58176 419.0445 "Flat" "Fully furnished"
660 2 1 3 1 68 "D" "D" 0 "2024-08-12" 57.14427 -1.82638 206.1633 "Flat" "Fully furnished"
796 2 1 3 1 96 "D" "C" 0 "2024-09-07" 57.03269 -1.94128 191.5043 "Detached" "Fully furnished"
1548 3 2 5 2 118 "B" "D" 0 "2024-09-20" 57.36559 -2.06087 275.8383 "Detached" "Fully furnished"
655 2 1 3 1 88 "C" "C" 0 "2024-09-07" 57.03514 -1.96863 190.6288 "Semi-Detached" "Fully furnished"
340 2 1 3 2 57 "C" "A" 0 "2024-07-05" 57.21951 -2.26229 148.369 "Detached" "Fully furnished"
715 1 2 3 1 NA "C" "C" 0 "2024-08-16" 56.97184 -2.04159 246.0259 "Flat" "Fully furnished"
733 2 1 3 2 60 "C" "A" 0 "2024-07-01" 57.06517 -2.02154 149.1241 "Flat" "Unfurnished"
434 1 0 1 1 NA "D" "A" 0 "2024-06-25" 57.07628 -2.3378 196.4354 "Flat" "Unfurnished"
756 2 2 4 2 86 "D" "C" 0 "2024-08-16" 57.29355 -2.0863 189.0947 "Terraced" "Unfurnished"
784 3 1 4 1 87 "D" "D" 0 "2024-08-17" 57.22077 -2.3241 197.7126 "Detached" "Fully furnished"
912 3 1 4 1 65 NA "C" 0 "2024-08-12" 57.05239 -2.58569 388.6646 "Terraced" "Fully furnished"
319 1 1 2 1 59 "A" "C" 0 "2024-08-11" 57.1632 -2.42358 240.9495 "Flat" "Unfurnished"
1115 3 2 5 2 105 "D" "D" 0 "2024-09-05" 57.29802 -1.87872 251.9159 "Detached" "Unfurnished"
573 1 1 2 2 NA "C" "B" 0 "2024-08-01" 57.10199 -2.04211 101.0606 "Flat" "Fully furnished"
569 2 1 3 1 89 "D" "D" 0 "2024-09-06" 57.27957 -2.14802 182.956 "Detached" "Part furnished"
791 2 1 3 3 79 "C" "E" 0 "2024-09-03" 57.22426 -2.34445 207.0139 "Flat" "Part furnished"
444 1 0 1 2 52 "D" "B" 0 "2024-07-07" 57.29633 -2.14478 183.5605 "Flat" "Unfurnished"
610 1 2 3 2 NA "C" "C" 0 "2024-07-25" 57.16272 -2.41045 230.5087 "Flat" "Part furnished"
679 2 1 3 2 NA "D" "C" 0 "2024-08-01" 57.13019 -1.85038 174.1246 "Flat" "Fully furnished"
459 1 1 2 2 48 "C" "B" 0 "2024-09-03" 57.09837 -2.32971 187.3257 "Flat" "Fully furnished"
963 3 1 4 1 136 "C" "E" 0 "2024-07-31" 56.94873 -2.50904 389.8861 "Semi-Detached" "Fully furnished"
729 2 1 3 1 NA "C" "B" 0 "2024-07-01" 57.02692 -1.90419 223.8907 "Flat" "Fully furnished"
576 2 1 3 1 69 "D" "C" 0 "2024-08-22" 56.98701 -1.31971 596.639 "Terraced" "Fully furnished"
1087 1 2 3 1 68 "D" "E" 0 "2024-08-10" 57.37878 -2.13513 285.8022 "Flat" "Fully furnished"
712 1 2 3 1 57 "E" "C" 0 "2024-09-13" 57.29629 -2.07493 176.7926 "Flat" "Fully furnished"
723 2 1 3 1 65 "C" "D" 0 "2024-07-28" 57.06973 -2.2957 183.4549 "Flat" "Unfurnished"
1552 5 1 6 2 NA "D" "F" 0 "2024-07-17" 57.35925 -2.0109 286.6465 "Terraced" "Part furnished"
439 1 1 2 1 44 "D" "A" 0 "2024-09-27" 57.22763 -1.87211 202.2102 "Terraced" "Fully furnished"
784 1 1 2 1 NA "A" "D" 0 "2024-09-01" 57.26893 -2.20968 179.9272 "Flat" "Unfurnished"
614 2 1 3 1 64 "C" "C" 0 "2024-09-01" 57.11665 -2.27869 148.7082 "Flat" "Fully furnished"
763 4 1 5 1 78 "D" "D" 0 "2024-07-09" 56.93616 -1.99091 302.0337 "Detached" "Fully furnished"
1547 4 1 5 1 NA "E" "F" 0 "2024-07-10" 57.24725 -1.69356 314.2513 "Detached" "Fully furnished"
815 2 1 3 2 81 "C" "D" 0 "2024-06-17" 57.14362 -1.74271 270.4186 "Flat" "Unfurnished"
627 1 2 3 1 NA "E" "B" 0 "2024-08-08" 57.22711 -2.2076 134.0467 "Flat" "Fully furnished"
1932 3 1 4 1 132 "C" "H" 0 "2024-06-28" 57.30079 -1.9044 236.6335 "Detached" "Unfurnished"
679 2 1 3 1 70 "C" "B" 0 "2024-06-22" 57.07938 -2.22542 144.9249 "Terraced" "Fully furnished"
602 1 1 2 2 59 "B" "C" 0 "2024-06-29" 57.10584 -2.29304 149.5408 "Terraced" "Unfurnished"
549 2 1 3 1 50 "C" "C" 0 "2024-09-29" 57.03149 -1.93848 208.2679 "Terraced" "Fully furnished"
709 1 0 1 1 38 "D" "C" 0 "2024-07-19" 57.19026 -2.27442 146.2544 "Flat" "Unfurnished"
690 1 1 2 1 30 "D" "A" 0 "2024-07-21" 57.4104 -1.57594 521.1776 "Flat" "Fully furnished"
820 2 1 3 1 NA "E" "B" 0 "2024-06-10" 57.01688 -2.14582 171.4591 "Flat" "Fully furnished"
761 2 1 3 1 103 "D" "A" 0 "2024-10-04" 56.91925 -2.58067 474.7716 "Detached" "Unfurnished"
710 2 1 3 1 44 "B" "A" 0 "2024-08-02" 57.2661 -2.08003 145.2238 "Flat" "Unfurnished"
1202 2 2 4 2 100 "C" "E" 0 "2024-09-20" 57.29181 -2.22347 216.0352 "Detached" "Unfurnished"
648 1 1 2 2 59 "C" "C" 0 "2024-09-27" 57.14162 -2.44587 243.0979 "Detached" "Fully furnished"
1174 4 1 5 1 70 "C" "C" 0 "2024-06-21" 57.21874 -2.32429 171.9411 "Semi-Detached" "Unfurnished"
1022 2 1 3 1 NA "D" "A" 0 "2024-07-11" 57.08137 -1.94904 149.6369 "Flat" "Unfurnished"
499 2 1 3 2 41 "D" "A" 0 "2024-07-26" 57.29079 -1.91365 225.8145 "Semi-Detached" "Unfurnished"
707 2 1 3 1 53 "D" "B" 0 "2024-08-13" 56.99912 -2.10866 198.312 "Detached" "Fully furnished"
1274 4 1 5 2 122 "C" "E" 0 "2024-09-12" 57.43099 -2.16829 363.735 "Detached" "Fully furnished"
995 4 1 5 3 91 "C" "D" 0 "2024-09-02" 56.98863 -2.17091 231.0276 "Flat" "Part furnished"
783 2 1 3 1 NA "E" "A" 0 "2024-06-19" 57.2151 -2.3513 212.2082 "Detached" "Fully furnished"
923 2 1 3 1 NA "D" "D" 0 "2024-07-31" 57.10508 -2.24535 120.9766 "Terraced" "Fully furnished"
488 3 1 4 2 72 "C" "C" 0 "2024-09-15" 57.20509 -2.31617 180.392 "Semi-Detached" "Fully furnished"
404 1 1 2 2 38 "C" "C" 0 "2024-08-02" 57.19944 -1.65714 340.5372 "Semi-Detached" "Unfurnished"
450 2 1 3 1 43 "C" "B" 0 "2024-09-14" 57.08835 -2.27962 152.8406 "Detached" "Fully furnished"
737 2 1 3 1 75 "D" "D" 0 "2024-06-11" 57.30813 -1.80823 300.0506 "Flat" "Fully furnished"
383 1 1 2 1 50 NA "C" 0 "2024-08-22" 57.38963 -2.67736 538.12 "Flat" "Fully furnished"
1216 3 2 5 1 100 "D" "D" 0 "2024-06-22" 57.29858 -1.86966 237.2545 "Terraced" "Unfurnished"
488 1 1 2 1 63 "E" "D" 0 "2024-07-01" 57.17801 -1.92335 146.3613 "Flat" "Part furnished"
495 2 1 3 1 31 "C" "B" 0 "2024-08-23" 56.96561 -2.00561 259.8057 "Flat" "Part furnished"
866 2 2 4 1 NA "D" "C" 0 "2024-09-04" 57.33613 -2.1535 252.472 "Flat" "Fully furnished"
637 2 1 3 1 30 "E" "C" 0 "2024-08-26" 57.17931 -1.85675 176.4353 "Flat" "Fully furnished"
1771 3 2 5 2 117 "D" "G" 0 "2024-09-13" 57.24451 -2.55195 368.3647 "Detached" "Unfurnished"
1275 2 2 4 1 NA "B" "C" 0 "2024-09-12" 57.06653 -1.70932 301.0833 "Flat" "Unfurnished"
560 1 2 3 2 57 "C" "C" 0 "2024-08-24" 57.07143 -1.92334 156.0873 "Flat" "Unfurnished"
393 1 1 2 1 36 "E" "B" 0 "2024-07-31" 57.2501 -2.01308 160.7844 "Flat" "Part furnished"
1285 4 1 5 2 NA "E" "F" 0 "2024-09-11" 57.18216 -1.4528 477.5918 "Flat" "Unfurnished"
742 2 2 4 1 NA "D" "D" 0 "2024-08-02" 57.27189 -2.69165 458.8685 "Detached" "Fully furnished"
817 3 1 4 1 NA "C" "B" 0 "2024-09-06" 57.26835 -1.96747 180.7401 "Flat" "Fully furnished"
1425 4 1 5 1 139 "E" "E" 0 "2024-08-31" 57.34387 -2.23811 279.9257 "Semi-Detached" "Fully furnished"
926 2 1 3 1 73 "C" "E" 0 "2024-08-28" 57.115 -2.39707 211.1969 "Flat" "Fully furnished"
364 1 1 2 1 47 "B" "C" 0 "2024-09-26" 57.23859 -1.82687 235.6868 "Flat" "Fully furnished"
1065 2 1 3 1 45 "D" "B" 0 "2024-09-03" 57.19358 -2.49272 286.3071 "Flat" "Fully furnished"
1065 2 1 3 1 101 "D" "E" 0 "2024-08-30" 57.0055 -1.36778 578.2255 "Detached" "Fully furnished"
1169 3 1 4 1 NA "C" "C" 0 "2024-08-22" 57.01598 -2.0844 204.7106 "Terraced" "Fully furnished"
641 2 1 3 1 66 "C" "A" 0 "2024-07-19" 56.97665 -1.59622 434.3648 "Flat" "Part furnished"
629 2 1 3 2 NA "B" "C" 0 "2024-08-05" 57.31216 -2.09942 226.3373 "Terraced" "Fully furnished"
709 2 1 3 2 77 "C" "A" 0 "2024-09-08" 57.26372 -1.97704 168.7135 "Flat" "Fully furnished"
525 2 1 3 1 NA "D" "D" 0 "2024-09-21" 57.14322 -2.49136 278.4905 "Flat" "Fully furnished"
678 1 2 3 1 NA "E" "B" 0 "2024-07-16" 57.27047 -2.26734 205.3969 "Flat" "Unfurnished"
935 2 1 3 2 NA "B" "C" 0 "2024-06-19" 57.25908 -2.0872 123.6219 "Flat" "Fully furnished"
524 2 1 3 1 48 "C" "B" 0 "2024-07-01" 57.26429 -2.17108 166.5105 "Terraced" "Fully furnished"
785 1 1 2 1 80 "B" "B" 0 "2024-09-27" 57.25741 -2.29877 204.6252 "Flat" "Fully furnished"
811 2 1 3 1 68 "B" "B" 0 "2024-09-26" 57.29785 -1.85282 263.3024 "Terraced" "Unfurnished"
818 1 2 3 1 74 "E" NA 0 "2024-09-29" 56.99706 -2.2568 237.4026 "Flat" "Unfurnished"
972 3 1 4 1 118 "D" "D" 0 "2024-09-22" 57.04373 -2.37738 252.6382 "Terraced" "Part furnished"
727 2 1 3 3 NA "D" "C" 0 "2024-09-22" 57.246 -1.90546 190.3723 "Terraced" "Fully furnished"
712 2 1 3 1 52 "E" "B" 0 "2024-07-21" 57.04905 -1.93543 156.9545 "Terraced" "Fully furnished"
1953 6 1 7 1 NA "B" "F" 0 "2024-07-29" 56.98798 -1.53014 482.071 "Detached" "Part furnished"
358 1 1 2 1 NA "E" "B" 0 "2024-08-04" 57.22328 -1.95208 156.2395 "Flat" "Fully furnished"
810 1 1 2 1 NA "C" "A" 0 "2024-08-25" 57.27458 -2.46982 331.376 "Terraced" "Fully furnished"
509 1 1 2 1 NA "C" "A" 0 "2024-07-11" 57.03332 -1.90236 209.332 "Detached" "Unfurnished"
700 1 1 2 2 NA "C" "D" 0 "2024-07-05" 57.05055 -2.052 154.7959 "Flat" "Unfurnished"
378 2 1 3 1 51 "C" "C" 0 "2024-06-27" 57.25036 -2.09685 133.1904 "Flat" "Fully furnished"
609 1 2 3 1 40 "C" "B" 0 "2024-09-16" 57.2104 -1.95282 134.9194 "Flat" "Fully furnished"
440 2 1 3 1 88 "D" "C" 0 "2024-10-03" 57.21092 -2.46344 272.6441 "Flat" "Unfurnished"
1154 4 2 6 3 NA "D" "E" 0 "2024-06-11" 57.32959 -2.4257 326.1028 "Detached" "Fully furnished"
833 1 2 3 1 60 "C" "B" 0 "2024-07-09" 57.01411 -1.99145 200.1737 "Semi-Detached" "Fully furnished"
1014 3 1 4 3 NA "E" "E" 0 "2024-07-03" 57.01747 -2.22404 190.0452 "Flat" "Fully furnished"
2329 6 1 7 2 193 "D" "H" 0 "2024-08-21" 57.373 -1.83825 347.9313 "Detached" "Fully furnished"
578 2 1 3 2 39 "D" "C" 0 "2024-09-13" 57.1464 -2.22388 110.6314 "Flat" "Unfurnished"
1262 3 1 4 3 90 "C" "C" 0 "2024-07-12" 57.26988 -2.09132 180.5353 "Terraced" "Part furnished"
790 3 1 4 1 68 "C" NA 0 "2024-08-17" 57.20388 -1.87753 180.584 "Flat" "Fully furnished"
476 2 1 3 1 73 "D" "C" 0 "2024-08-18" 57.26144 -1.97575 199.7779 "Flat" "Fully furnished"
636 1 1 2 2 NA "D" "B" 0 "2024-08-26" 57.2144 -2.20953 127.0932 "Flat" "Fully furnished"
507 2 1 3 1 NA "E" "C" 0 "2024-06-13" 57.18261 -1.90113 167.8011 "Flat" "Fully furnished"
688 2 1 3 1 65 "C" "C" 0 "2024-09-13" 57.0148 -2.20354 194.2688 "Flat" "Fully furnished"
504 2 1 3 1 NA "C" "D" 0 "2024-07-01" 57.26356 -1.87324 220.4901 "Flat" "Part furnished"
1321 4 1 5 1 141 "C" "F" 0 "2024-06-24" 57.46165 -1.54696 584.8962 "Detached" "Part furnished"
925 1 1 2 1 NA "C" "B" 0 "2024-06-13" 57.1094 -2.31103 172.5879 "Detached" "Part furnished"
742 1 1 2 1 NA "C" "A" 0 "2024-09-16" 57.03712 -2.19977 155.6798 "Flat" "Fully furnished"
585 1 1 2 1 NA "B" "C" 0 "2024-08-01" 57.09954 -1.91077 147.9213 "Detached" "Unfurnished"
338 1 1 2 1 35 "C" "C" 0 "2024-09-08" 57.23121 -2.13148 109.7897 "Flat" "Unfurnished"
300 2 1 3 1 56 "E" "A" 0 "2024-08-21" 57.05248 -1.9524 160.9755 "Detached" "Unfurnished"
754 1 2 3 1 62 "C" "C" 0 "2024-06-18" 57.14323 -1.86469 194.7822 "Detached" "Part furnished"
1040 3 1 4 2 86 "D" "C" 0 "2024-07-22" 57.10587 -2.37239 217.5699 "Flat" "Fully furnished"
802 1 2 3 1 60 "D" "E" 0 "2024-07-12" 57.0693 -1.99037 141.7996 "Flat" "Fully furnished"
1027 2 2 4 1 92 "C" "D" 0 "2024-08-07" 57.04055 -1.90615 188.3526 "Flat" "Unfurnished"
489 1 1 2 1 NA "B" "B" 0 "2024-09-04" 57.16527 -2.52572 324.7369 "Flat" "Part furnished"
1062 3 1 4 2 65 "D" "F" 0 "2024-08-25" 57.25736 -2.35682 231.8446 "Flat" "Fully furnished"
851 2 2 4 2 75 "E" "B" 0 "2024-09-21" 57.3123 -2.35165 295.3929 "Flat" "Fully furnished"
